id,title,subtitle,content,table_content,url,meta_data,질문,답,테이블
10345,,증명서 발급// 교무팀 창구 방문 발급," - 학생증 또는 신분증(주민등록증, 운전면허증, 외국인등록증, 여권 중 택1)을 지참하여 신청합니다. 개인 정보 보호를 위하여 본인 외에는 발급이 제한됩니다.- 인문사회과학캠퍼스 교무팀(600주년기념관 1층): 09:00~17:00- 자연과학캠퍼스 교무팀(학생회관 1층 종합행정실): 09:00~17:00- 토·일요일 및 공휴일 휴무/점심시간 12:00~13:00",,https://www.skku.edu/_res/skku/etc/2022_p17.pdf,-1,증명서를 교무팀 창구 방문 발급하려면 어디로 가야돼?," - 인문사회과학캠퍼스 교무팀(600주년기념관 1층): 09:00~17:00
- 자연과학캠퍼스 교무팀(학생회관 1층 종합행정실): 09:00~17:00
- 토·일요일 및 공휴일 휴무/점심시간 12:00~13:00",0
10346,,증명서 발급// 무인발급기(키오스크) 이용 발급," - 운영시간: 연중무휴- 장소: 인문사회과학캠퍼스 국제관 2층 입구(임시), 경영관 각 1층 로비 자연과학캠퍼스 제2공학관 26동 1층 26108호 맞은편, 학생회관 1층 종합행정실 입구, 기숙사 신관B동 지하1층 로비- 학생증 태그(재/휴학생) 또는 학교 ID/PW로 로그인하여 직접 발급할 수 있습니다.",,https://www.skku.edu/_res/skku/etc/2022_p17.pdf,-1,키오스크 증명서 발급 장소,"인문사회과학캠퍼스 국제관 2층 입구(임시), 경영관 각 1층 로비 자연과학캠퍼스 제2공학관 26동 1층 26108호 맞은편, 학생회관 1층 종합행정실 입구, 기숙사 신관B동 지하1층 로비",0
10347,,증명서 발급// 민원우편 신청(우편 수령)," - 우체국에서 민원우편서비스를 이용하는 것으로, 신청서 접수 후 서류도착까지 5일 정도의 소요 시간이 걸립니다.",,https://www.skku.edu/_res/skku/etc/2022_p17.pdf,-1,증명서 민원우편 신청은 얼마정도 걸려?,"우체국에서 민원우편서비스를 이용하는 것으로, 신청서 접수 후 서류도착까지 5일 정도의 소요 시간이 걸립니다.",0
10348,,증명서 발급// 팩스(FAX)민원 신청," - 가까운 읍·면·동 주민센터의 등·초본 민원신청 창구 또는 인터넷 정부24 홈페이지(www.gov.kr)에서 FAX민원을 신청하며, 업무시간 내 기준으로 팩스 발송까지 평균 3시간 소요됩니다. ※ 교무팀 운영시간 내 신청 시 기준이며, 이외 신청 시 익일 발송합니다.",,https://www.skku.edu/_res/skku/etc/2022_p17.pdf,-1,증명서 팩스 민원 신청은 얼마정도 걸려?,"가까운 읍·면·동 주민센터의 등·초본 민원신청 창구 또는 인터넷 정부24 홈페이지(www.gov.kr)에서 FAX민원을 신청하며, 업무시간 내 기준으로 팩스 발송까지 평균 3시간 소요됩니다. 
※ 교무팀 운영시간 내 신청 시 기준이며, 이외 신청 시 익일 발송합니다.",0
10349,,증명서 발급// 외국인 재학생 증명발급 제한," - 증명서 신청일 현재 유효한 보험이 없거나, 보험 가입사실을 학교에 등록하지 않은 외국인 재학생은 증명서 발급이 불가할 수 있습니다. - 문의처: 외국인유학생지원팀 (02-760-0024, 031-290-5025)",,https://www.skku.edu/_res/skku/etc/2022_p17.pdf,-1,외국인 재학생이 증명발급 물어보려면 어디 연락해야돼?,"문의처: 외국인유학생지원팀 (02-760-0024, 031-290-5025)",0
10350,증명서 발급 및학적부 기재사항 정정,학적부 기재사항 정정,"학적부 기재사항 중 성명, 생년월일, 주민등록번호를 정정할 경우에는 반드시 증빙서류와 함께 신청 시 가능합니다. ",,https://www.skku.edu/_res/skku/etc/2022_p17.pdf,-1,학적부 기재사항 정정에 대해 알려줘,"학적부 기재사항 중 성명, 생년월일, 주민등록번호를 정정할 경우에는 반드시 증빙서류와 함께 신청 시 가능합니다. ",0
10351,,학적부 기재사항 정정// 학적부 기재사항 정정 신청 방법," - 학적부의 성명, 생년월일, 주민등록번호를 정정하고자 하는 경우에는 본교 홈페이지 로그인 후 GLS를 통해 신청하여야 합니다.- 신청방법 1. GLS-학적/개인영역-학적/신상정보-학적부기재사항변경신청 2. 신청상세내역을 추가한 후 수정하고자 하는 내용 선택 (국문성명, 영문성명, 한자성명, 주민번호) 3. 변경 후 내용 기입 4. 변경 후 내용을 증빙할 수 있는 증빙서류(주민등록초본 등) 첨부 후 신청※ 승인은 약 1주일 이내로 이루어지나, 긴급한 수정을 요하는 경우 학사콜센터 (1811-8585)로 연락 바랍니다.※ 본인확인 등을 위하여 필요 시 추가서류 제출을 요구할 수 있습니다.",,https://www.skku.edu/_res/skku/etc/2022_p17.pdf,-1,학적부 기재사항 정정 신청하려면 어떻게 해?," - 학적부의 성명, 생년월일, 주민등록번호를 정정하고자 하는 경우에는 본교 홈페이지 로그인 후 GLS를 통해 신청하여야 합니다.
- 신청방법 1. GLS-학적/개인영역-학적/신상정보-학적부기재사항변경신청 2. 신청상세내역을 추가한 후 수정하고자 하는 내용 선택 (국문성명, 영문성명, 한자성명, 주민번호) 3. 변경 후 내용 기입 4. 변경 후 내용을 증빙할 수 있는 증빙서류(주민등록초본 등) 첨부 후 신청
※ 승인은 약 1주일 이내로 이루어지나, 긴급한 수정을 요하는 경우 학사콜센터 (1811-8585)로 연락 바랍니다.
※ 본인확인 등을 위하여 필요 시 추가서류 제출을 요구할 수 있습니다.",0
10352,학사과정 교직 이수,교직이수,"교사자격증 취득에 필요한 교직 이론과목과 전공과목, 실습 등을 통한 교직 필수 이수요건과 우리대학 졸업과 관련한 이수사항을 모두 이수하여 졸업하는 경우, 교사자격증을 부여합니다. ",,https://www.skku.edu/_res/skku/etc/2022_p16_2.pdf,-1,교직이수란?,"교사자격증 취득에 필요한 교직 이론과목과 전공과목, 실습 등을 통한 교직 필수 이수요건과 우리대학 졸업과 관련한 이수사항을 모두 이수하여 졸업하는 경우, 교사자격증을 부여합니다. ",0
10353,,교직이수// 신청자격, - 교직과정 설치 학과 재학생으로 2학년 2학기(4학기 등록) 재학생(엇학기 복학 재학생으로 학기 수 부족자는 신청 불가)- 사범대학생은 입학과 동시에 교직과정 이수자로 선정되므로 교직이수 신청대상이 아닙니다.,,https://www.skku.edu/_res/skku/etc/2022_p16_2.pdf,-1,사범대학생도 교직이수 신청해야돼?,사범대학생은 입학과 동시에 교직과정 이수자로 선정되므로 교직이수 신청대상이 아닙니다.,0
10354,,교직이수// 2023학년도 교직이수 신청기간(예정),2022.11.14.(월) ~ 11.18.(금),,https://www.skku.edu/_res/skku/etc/2022_p16_2.pdf,-1,23학년도 교직이수 신청기간이 어떻게 돼?,2022.11.14.(월) ~ 11.18.(금),0
10355,,교직이수// 신청방법," - 2학년 2학기 중 학사일정표 상 교직이수 신청기간 중 GLS에서 교직이수 신청 후, 신청서를 출력하여 소속 단과대학행정실로 제출",,https://www.skku.edu/_res/skku/etc/2022_p16_2.pdf,-1,교직이수 신청방법,"2학년 2학기 중 학사일정표 상 교직이수 신청기간 중 GLS에서 교직이수 신청 후, 신청서를 출력하여 소속 단과대학행정실로 제출",0
10356,,교직이수// 선정방법," - 2학년 1학기, 2학기 성적(계절수업 성적 제외)과 면접 전형(교사로서의 인성, 적성, 자질을 평가) 등을 통하여 선발합니다.",,https://www.skku.edu/_res/skku/etc/2022_p16_2.pdf,-1,교직이수 선정방법이 어떻게 돼?,"2학년 1학기, 2학기 성적(계절수업 성적 제외)과 면접 전형(교사로서의 인성, 적성, 자질을 평가) 등을 통하여 선발합니다.",0
10357,,교직이수// 이수방법," － 교직과정 및 기본이수과목, 실습과목, 교직적성․인성검사 등 교직이수요건을 졸업 학기까지 충족 후 학기말 소정기간 내‘교원자격 무시험검정원’을 소속 대학행정실로 제출하시기 바랍니다. (사범대학 홈페이지 http://coe.skku.edu 참조)",,https://www.skku.edu/_res/skku/etc/2022_p16_2.pdf,-1,교직이수 이수방법을 알려줘,"교직과정 및 기본이수과목, 실습과목, 교직적성․인성검사 등 교직이수요건을 졸업 학기까지 충족 후 학기말 소정기간 내‘교원자격 무시험검정원’을 소속 대학행정실로 제출하시기 바랍니다. (사범대학 홈페이지 http://coe.skku.edu 참조)",0
10358,,교직이수// 교직이수가능학과 및 승인인원(2023학년도 선발 기준),,"<s>단과대학명<t>학과명<t>표시과목<t>교직
승인인원<n>유학대학<t>유학.동양학과<t>도덕 ․ 윤리<t>5<n>문과대학<t>국어국문학과<t>국어<t>4<n>문과대학<t>영어영문학과<t>영어<t>5<n>문과대학<t>프랑스어문학과<t>프랑스어<t>3<n>문과대학<t>중어중문학과<t>중국어<t>3<n>문과대학<t>독어독문학과<t>독일어<t>3<n>문과대학<t>한문학과<t>한문<t>2<n>문과대학<t>러시아어문학과<t>러시아어<t>3<n>문과대학<t>사학과<t>역사<t>4<n>문과대학<t>문헌정보학과<t>사서교사(2급)<t>3<n>사회과학대학<t>행정학과<t>일반사회<t>4<n>사회과학대학<t>아동.청소년학과<t>유치원정교사(2급)<t>3<n>경제대학<t>경제학과<t>일반사회<t>6<n>경제대학<t>통계학과<t>수학<t>4<n>경영대학<t>경영학과<t>상업<t>5<n>자연과학대학<t>생명과학과<t>생물<t>5<n>자연과학대학<t>수학과<t>수학<t>5<n>자연과학대학<t>물리학과<t>물리<t>4<n>자연과학대학<t>화학과<t>화학<t>5<n>정보통신대학<t>전자전기공학부<t>전자,  전기, 통신<t>5<n>공과대학<t>화학공학/고분자공학부<t>화공<t>5<n>공과대학<t>신소재공학부<t>재료<t>4<n>공과대학<t>기계공학부<t>기계<t>4<n>공과대학<t>건설환경공학부<t>건설<t>4<n>생명공학대학<t>바이오메카트로닉스학과<t>농공<t>3<n>스포츠과학대학<t>스포츠과학과<t>체육<t>7<n>예술대학<t>미술학과<t>미술<t>3<n>예술대학<t>디자인학과<t>디자인<t>3<n>예술대학<t>영상학과<t>연극영화<t>3<n>예술대학<t>연기예술학과<t>연극영화<t>2",https://www.skku.edu/_res/skku/etc/2022_p16_2.pdf,1,문과대 한문학과 교직 승인인원이 몇 명이야?,2명,1
10359,학사과정 교직 이수,교직복수전공 이수,"전공 교직이수자가 교직이 설치된 학과의 복수전공 및 교직복수전공자로 선발되어 교직복수전공 과목 교사자격증 취득에 필요한 교과교육과목, 전공과목 등 복수전공 및 교직복수전공 필수 이수요건을 모두 이수하여 졸업하는 경우, 복수전공 과목 교사자격증을 추가로 부여합니다.",,https://www.skku.edu/_res/skku/etc/2022_p16_2.pdf,-1,교직복수전공 이수에 대해 알려줘,"전공 교직이수자가 교직이 설치된 학과의 복수전공 및 교직복수전공자로 선발되어 교직복수전공 과목 교사자격증 취득에 필요한 교과교육과목, 전공과목 등 복수전공 및 교직복수전공 필수 이수요건을 모두 이수하여 졸업하는 경우, 복수전공 과목 교사자격증을 추가로 부여합니다.",0
10360,,교직복수전공 이수// 신청자격, - 사범대학 재학생 및 교직이수자로 3회 이상 7회 이내 등록한 자- 졸업 마지막 학기인 8학기에는 신청할 수 없습니다.- 2022학년도 교직복수전공 신청 기간(예정),<s>구    분<t>1학기<t>2학기<n>신청기간<t>2022.7.11.(월)  ~  7.15.(금)<t>2023.1.2.(월)  ~  1.6.(금),https://www.skku.edu/_res/skku/etc/2022_p16_2.pdf,1,교직복수전공 신청 기간이 언제야?,"1학기: 2022.7.11.(월)  ~  7.15.(금)
2학기: 2023.1.2.(월)  ~  1.6.(금)",1
10361,,교직복수전공 이수// 신청방법," - 신청기간 중 GLS에서 교직복수전공 신청 후, 신청서를 출력하여 학부대학/사범대학행정실로 제출",,https://www.skku.edu/_res/skku/etc/2022_p16_2.pdf,-1,교직복수전공 신청 방법이 뭐야?,"신청기간 중 GLS에서 교직복수전공 신청 후, 신청서를 출력하여 학부대학/사범대학행정실로 제출",0
10362,,교직복수전공 이수// 선정방법, - 신청 학과별로 성적순으로 선발합니다.,,https://www.skku.edu/_res/skku/etc/2022_p16_2.pdf,-1,교직복수전공 선정 방법이 뭐야?,신청 학과별로 성적순으로 선발합니다.,0
10363,,교직복수전공 이수// 이수방법," - 1전공 교직이수요건, 졸업요건 및 교직복수전공의 교과교육과목, 기본이수과목 등 교직복수 이수요건, 졸업요건을 충족 후 졸업학기 말 소정기간 내 ‘교원자격 무시험검정원’을 소속 대학행정실로 제출 (사범대학 홈페이지 http://coe.skku.edu 참조)",,https://www.skku.edu/_res/skku/etc/2022_p16_2.pdf,-1,교직복수전공 이수 방법 알려줘,"1전공 교직이수요건, 졸업요건 및 교직복수전공의 교과교육과목, 기본이수과목 등 교직복수 이수요건, 졸업요건을 충족 후 졸업학기 말 소정기간 내 ‘교원자격 무시험검정원’을 소속 대학행정실로 제출 (사범대학 홈페이지 http://coe.skku.edu 참조)",0
